SectionID,Year,Semester
72305,2020,Summer
72306,2015,Summer
72307,2020,Summer
72308,2003,Fall
72309,2012,Summer
72310,2000,Spring
72311,2013,Summer
72312,2018,Summer
72313,2011,Fall
72314,2016,Fall
72315,2006,Summer
72316,2011,Spring
72317,2016,Spring
72318,2003,Fall
72319,2012,Fall
72320,2008,Spring
72321,2017,Fall
72322,2014,Summer
72323,2019,Fall
72324,2020,Summer
72325,2007,Summer
72326,2000,Spring
72327,2020,Summer
72328,2011,Spring
72329,2000,Fall
72330,2007,Spring
72331,2008,Spring
72332,2018,Summer
72333,2017,Summer
72334,2020,Spring
72335,2017,Fall
72336,2009,Spring
72337,2004,Summer
72338,2014,Spring
72339,2006,Summer
72340,2015,Summer
72341,2008,Summer
72342,2021,Fall
72343,2019,Summer
72344,2007,Summer
72345,2016,Spring
72346,2012,Spring
72347,2015,Summer
72348,2008,Fall
72349,2013,Summer
72350,2002,Fall
72351,2006,Summer
72352,2007,Fall
72353,2010,Fall
72354,2019,Fall
72355,2006,Fall
72356,2010,Spring
72357,2017,Summer
72358,2016,Summer
72359,2002,Summer
72360,2000,Spring
72361,2019,Fall
72362,2009,Fall
72363,2007,Fall
72364,2018,Fall
72365,2005,Spring
72366,2021,Fall
72367,2008,Fall
72368,2007,Fall
72369,2016,Fall
72370,2018,Fall
72371,2011,Spring
72372,2001,Summer
72373,2021,Spring
72374,2013,Fall
72375,2001,Spring
72376,2010,Summer
72377,2021,Fall
72378,2016,Spring
72379,2000,Summer
72380,2015,Fall
72381,2014,Fall
72382,2009,Summer
72383,2004,Spring
72384,2010,Spring
72385,2000,Spring
72386,2011,Summer
72387,2003,Spring
72388,2021,Fall
72389,2020,Fall
72390,2005,Fall
72391,2008,Summer
72392,2010,Spring
72393,2002,Fall
72394,2006,Spring
72395,2010,Summer
72396,2012,Fall
72397,2005,Spring
72398,2020,Spring
72399,2003,Summer
72400,2005,Summer
72401,2010,Summer
72402,2019,Fall
72403,2012,Summer
72404,2016,Spring
72405,2004,Fall
72406,2015,Fall
72407,2022,Fall
72408,2012,Spring
72409,2000,Summer
72410,2002,Fall
72411,2008,Fall
72412,2016,Spring
72413,2019,Fall
72414,2014,Spring
72415,2006,Fall
72416,2008,Summer
72417,2017,Summer
72418,2000,Fall
72419,2005,Fall
72420,2013,Fall
72421,2003,Spring
72422,2009,Spring
72423,2009,Summer
72424,2016,Summer
72425,2008,Summer
72426,2021,Spring
72427,2015,Summer
72428,2007,Fall
72429,2002,Summer
72430,2002,Summer
72431,2003,Summer
72432,2019,Fall
72433,2017,Spring
72434,2008,Spring
72435,2003,Summer
72436,2020,Summer
72437,2017,Summer
72438,2021,Spring
72439,2021,Fall
72440,2006,Spring
72441,2000,Fall
72442,2012,Fall
72443,2003,Fall
72444,2004,Summer
72445,2001,Fall
72446,2007,Summer
72447,2005,Summer
72448,2006,Spring
72449,2019,Fall
72450,2022,Summer
72451,2002,Summer
72452,2017,Summer
72453,2005,Fall
72454,2010,Fall
72455,2009,Summer
72456,2019,Fall
72457,2000,Fall
72458,2007,Summer
72459,2005,Fall
72460,2009,Fall
72461,2021,Fall
72462,2016,Spring
72463,2011,Fall
72464,2015,Spring
72465,2009,Summer
72466,2006,Fall
72467,2013,Summer
72468,2000,Summer
72469,2013,Fall
72470,2001,Fall
72471,2007,Spring
72472,2002,Summer
72473,2003,Spring
72474,2011,Spring
72475,2013,Fall
72476,2016,Fall
72477,2018,Spring
72478,2004,Fall
72479,2018,Summer
72480,2004,Spring
72481,2014,Fall
72482,2008,Fall
72483,2007,Summer
72484,2008,Summer
72485,2012,Spring
72486,2004,Spring
72487,2010,Spring
72488,2014,Spring
72489,2005,Spring
72490,2021,Summer
72491,2017,Summer
72492,2007,Summer
72493,2003,Fall
72494,2020,Spring
72495,2010,Fall
72496,2009,Fall
72497,2008,Summer
72498,2010,Spring
72499,2021,Spring
72500,2000,Spring
72501,2022,Summer
72502,2016,Fall
72503,2014,Fall
72504,2022,Summer
72505,2005,Summer
72506,2008,Summer
72507,2013,Spring
72508,2020,Fall
72509,2020,Spring
72510,2005,Summer
72511,2007,Fall
72512,2019,Fall
72513,2009,Summer
72514,2021,Fall
72515,2022,Fall
72516,2017,Fall
72517,2021,Fall
72518,2015,Summer
72519,2013,Spring
72520,2015,Fall
72521,2019,Summer
72522,2008,Fall
72523,2015,Fall
72524,2012,Summer
72525,2007,Fall
72526,2017,Fall
72527,2007,Summer
72528,2006,Spring
72529,2011,Spring
72530,2008,Fall
72531,2002,Fall
72532,2003,Summer
72533,2008,Summer
72534,2008,Fall
72535,2019,Spring
72536,2016,Spring
72537,2013,Fall
72538,2018,Spring
72539,2012,Spring
72540,2012,Summer
72541,2002,Spring
72542,2020,Fall
72543,2012,Summer
72544,2011,Summer
72545,2014,Spring
72546,2022,Fall
72547,2007,Summer
72548,2011,Summer
72549,2009,Summer
72550,2021,Spring
72551,2020,Spring
72552,2006,Spring
72553,2004,Summer
72554,2013,Summer
72555,2020,Summer
72556,2018,Fall
72557,2002,Fall
72558,2016,Spring
72559,2013,Fall
72560,2017,Fall
72561,2016,Spring
72562,2004,Summer
72563,2017,Summer
72564,2011,Spring
72565,2004,Spring
72566,2017,Spring
72567,2006,Spring
72568,2004,Spring
72569,2001,Spring
72570,2021,Spring
72571,2008,Summer
72572,2013,Summer
72573,2018,Summer
72574,2000,Spring
72575,2003,Summer
72576,2022,Spring
72577,2021,Fall
72578,2012,Fall
72579,2014,Fall
72580,2014,Summer
72581,2008,Spring
72582,2020,Spring
72583,2010,Summer
72584,2021,Spring
72585,2020,Spring
72586,2020,Summer
72587,2006,Fall
72588,2001,Summer
72589,2020,Spring
72590,2011,Summer
72591,2008,Fall
72592,2010,Summer
72593,2016,Fall
72594,2002,Fall
72595,2010,Spring
72596,2020,Fall
72597,2003,Fall
72598,2004,Spring
72599,2004,Spring
72600,2008,Fall
72601,2008,Fall
72602,2012,Fall
72603,2004,Spring
72604,2016,Summer
72605,2001,Summer
72606,2013,Spring
72607,2017,Fall
72608,2013,Spring
72609,2017,Spring
72610,2007,Fall
72611,2008,Fall
72612,2020,Spring
72613,2009,Summer
72614,2017,Summer
72615,2005,Summer
72616,2015,Summer
72617,2015,Spring
72618,2014,Summer
72619,2011,Spring
72620,2016,Summer
72621,2019,Summer
72622,2007,Spring
72623,2005,Summer
72624,2001,Fall
72625,2022,Fall
72626,2008,Summer
72627,2016,Summer
72628,2021,Summer
72629,2010,Fall
72630,2021,Spring
72631,2020,Spring
72632,2005,Spring
72633,2007,Summer
72634,2011,Summer
72635,2003,Fall
72636,2014,Fall
72637,2008,Summer
72638,2018,Summer
72639,2006,Summer
72640,2017,Summer
72641,2010,Fall
72642,2016,Summer
72643,2013,Fall
72644,2020,Spring
72645,2009,Summer
72646,2019,Summer
72647,2006,Fall
72648,2003,Fall
72649,2017,Spring
72650,2011,Fall
72651,2014,Summer
72652,2019,Summer
72653,2010,Summer
72654,2011,Spring
72655,2015,Summer
72656,2000,Fall
72657,2008,Spring
72658,2013,Spring
72659,2019,Fall
72660,2010,Summer
72661,2004,Spring
72662,2001,Summer
72663,2010,Summer
72664,2013,Summer
72665,2009,Summer
72666,2012,Fall
72667,2007,Fall
72668,2015,Summer
72669,2008,Spring
72670,2022,Fall
72671,2008,Fall
72672,2011,Fall
72673,2016,Fall
72674,2016,Spring
72675,2000,Fall
72676,2007,Spring
72677,2018,Spring
72678,2016,Spring
72679,2007,Spring
72680,2012,Spring
72681,2017,Summer
72682,2006,Spring
72683,2001,Spring
72684,2018,Spring
72685,2012,Fall
72686,2008,Fall
72687,2022,Fall
72688,2001,Spring
72689,2010,Spring
72690,2000,Summer
72691,2004,Fall
72692,2002,Summer
72693,2011,Fall
72694,2022,Fall
72695,2004,Spring
72696,2001,Spring
72697,2000,Spring
72698,2006,Fall
72699,2005,Spring
72700,2017,Spring
72701,2007,Summer
72702,2013,Summer
72703,2008,Fall
72704,2010,Summer
72705,2001,Summer
72706,2017,Summer
72707,2012,Summer
72708,2013,Spring
72709,2021,Summer
72710,2000,Summer
72711,2007,Summer
72712,2000,Spring
72713,2021,Fall
72714,2008,Summer
72715,2012,Summer
72716,2009,Fall
72717,2013,Fall
72718,2005,Spring
72719,2005,Spring
72720,2018,Summer
72721,2014,Spring
72722,2013,Fall
72723,2010,Spring
72724,2007,Summer
72725,2017,Summer
72726,2021,Fall
72727,2002,Fall
72728,2000,Fall
72729,2021,Fall
72730,2006,Fall
72731,2009,Fall
72732,2010,Spring
72733,2009,Summer
72734,2013,Summer
72735,2018,Fall
72736,2018,Spring
72737,2001,Fall
72738,2019,Spring
72739,2020,Spring
72740,2004,Summer
72741,2015,Summer
72742,2021,Fall
72743,2010,Spring
72744,2008,Fall
72745,2000,Fall
72746,2012,Fall
72747,2021,Spring
72748,2021,Summer
72749,2007,Fall
72750,2010,Fall
72751,2011,Spring
72752,2019,Spring
72753,2017,Fall
72754,2001,Spring
72755,2017,Summer
72756,2021,Spring
72757,2019,Summer
72758,2018,Summer
72759,2003,Summer
72760,2016,Summer
72761,2000,Summer
72762,2009,Fall
72763,2013,Summer
72764,2000,Fall
72765,2004,Spring
72766,2006,Spring
72767,2013,Summer
72768,2015,Summer
72769,2018,Summer
72770,2006,Fall
72771,2013,Summer
72772,2021,Fall
72773,2015,Spring
72774,2005,Spring
72775,2010,Fall
72776,2002,Summer
72777,2001,Summer
72778,2000,Spring
72779,2008,Spring
72780,2020,Summer
72781,2014,Summer
72782,2018,Summer
72783,2005,Summer
72784,2009,Fall
72785,2017,Fall
72786,2015,Fall
72787,2002,Summer
72788,2013,Spring
72789,2008,Fall
72790,2001,Summer
72791,2013,Fall
72792,2016,Summer
72793,2014,Summer
72794,2015,Summer
72795,2018,Spring
72796,2009,Spring
72797,2022,Summer
72798,2016,Summer
72799,2000,Spring
72800,2006,Fall
72801,2008,Spring
72802,2018,Fall
72803,2004,Fall
72804,2020,Fall
72805,2010,Spring
72806,2013,Spring
72807,2016,Spring
72808,2014,Summer
72809,2021,Summer
72810,2002,Fall
72811,2004,Summer
72812,2014,Summer
72813,2003,Spring
72814,2017,Spring
72815,2007,Summer
72816,2018,Summer
72817,2007,Fall
72818,2009,Spring
72819,2020,Fall
72820,2006,Spring
72821,2012,Summer
72822,2019,Spring
72823,2021,Summer
72824,2009,Fall
72825,2003,Spring
72826,2008,Summer
72827,2002,Spring
72828,2007,Fall
72829,2010,Fall
72830,2011,Summer
72831,2010,Fall
72832,2007,Summer
72833,2010,Fall
72834,2004,Summer
72835,2017,Fall
72836,2021,Fall
72837,2005,Fall
72838,2009,Summer
72839,2001,Fall
72840,2001,Fall
72841,2018,Summer
72842,2016,Summer
72843,2017,Summer
72844,2015,Spring
72845,2011,Fall
72846,2003,Spring
72847,2015,Spring
72848,2011,Spring
72849,2008,Spring
72850,2020,Summer
72851,2016,Summer
72852,2018,Summer
72853,2016,Spring
72854,2016,Fall
72855,2015,Summer
72856,2015,Spring
72857,2008,Fall
72858,2006,Spring
72859,2022,Spring
72860,2022,Fall
72861,2007,Summer
72862,2012,Summer
72863,2017,Fall
72864,2018,Fall
72865,2016,Spring
72866,2020,Fall
72867,2005,Fall
72868,2003,Spring
72869,2016,Summer
72870,2012,Spring
72871,2007,Fall
72872,2018,Spring
72873,2002,Spring
72874,2003,Summer
72875,2012,Summer
72876,2019,Fall
72877,2017,Summer
72878,2021,Fall
72879,2012,Spring
72880,2016,Summer
72881,2003,Summer
72882,2015,Spring
72883,2009,Fall
72884,2009,Fall
72885,2018,Fall
72886,2010,Summer
72887,2014,Spring
72888,2000,Fall
72889,2014,Fall
72890,2003,Fall
72891,2006,Fall
72892,2001,Summer
72893,2009,Summer
72894,2007,Summer
72895,2014,Summer
72896,2011,Spring
72897,2020,Spring
72898,2019,Spring
72899,2018,Fall
72900,2000,Fall
72901,2018,Fall
72902,2006,Summer
72903,2003,Fall
72904,2005,Fall
72905,2003,Spring
72906,2012,Fall
72907,2006,Spring
72908,2012,Spring
72909,2019,Summer
72910,2014,Summer
72911,2014,Summer
72912,2002,Fall
72913,2015,Fall
72914,2009,Summer
72915,2012,Spring
72916,2016,Fall
72917,2014,Summer
72918,2003,Fall
72919,2008,Spring
72920,2010,Fall
72921,2007,Spring
72922,2009,Spring
72923,2017,Fall
72924,2009,Summer
72925,2011,Fall
72926,2014,Spring
72927,2009,Spring
72928,2009,Summer
72929,2001,Summer
72930,2006,Spring
72931,2003,Spring
72932,2016,Spring
72933,2020,Summer
72934,2020,Fall
72935,2018,Spring
72936,2019,Spring
72937,2005,Summer
72938,2016,Summer
72939,2003,Fall
72940,2015,Fall
72941,2021,Fall
72942,2014,Summer
72943,2004,Fall
72944,2005,Fall
72945,2009,Spring
72946,2021,Summer
72947,2006,Spring
72948,2002,Spring
72949,2022,Spring
72950,2001,Spring
72951,2022,Fall
72952,2020,Spring
72953,2021,Summer
72954,2007,Summer
72955,2003,Summer
72956,2002,Spring
72957,2019,Spring
72958,2004,Summer
72959,2005,Summer
72960,2001,Summer
72961,2007,Fall
72962,2016,Spring
72963,2000,Fall
72964,2012,Spring
72965,2002,Summer
72966,2005,Spring
72967,2019,Summer
72968,2003,Summer
72969,2013,Summer
72970,2010,Fall
72971,2019,Spring
72972,2002,Summer
72973,2002,Fall
72974,2010,Summer
72975,2022,Spring
72976,2018,Spring
72977,2017,Summer
72978,2020,Fall
72979,2014,Fall
72980,2013,Summer
72981,2002,Summer
72982,2006,Spring
72983,2007,Fall
72984,2013,Fall
72985,2007,Summer
72986,2020,Spring
72987,2005,Fall
72988,2022,Spring
72989,2005,Summer
72990,2000,Spring
72991,2006,Summer
72992,2007,Summer
72993,2018,Summer
72994,2015,Spring
72995,2017,Summer
72996,2010,Fall
72997,2010,Fall
72998,2004,Spring
72999,2009,Spring
73000,2000,Summer
73001,2021,Spring
73002,2018,Summer
73003,2008,Summer
73004,2018,Fall
73005,2009,Summer
73006,2010,Summer
73007,2014,Fall
73008,2001,Fall
73009,2013,Spring
73010,2020,Fall
73011,2014,Fall
73012,2022,Summer
73013,2007,Spring
73014,2007,Spring
73015,2001,Summer
73016,2003,Spring
73017,2014,Summer
73018,2021,Spring
73019,2005,Fall
73020,2015,Spring
73021,2014,Fall
73022,2005,Summer
73023,2017,Spring
73024,2005,Spring
73025,2005,Summer
73026,2011,Spring
73027,2021,Summer
73028,2020,Summer
73029,2001,Spring
73030,2003,Spring
73031,2017,Fall
73032,2003,Fall
73033,2016,Spring
73034,2019,Summer
73035,2011,Spring
73036,2014,Spring
73037,2011,Spring
73038,2000,Fall
73039,2013,Fall
73040,2009,Summer
73041,2011,Summer
73042,2005,Spring
73043,2004,Spring
73044,2000,Summer
73045,2022,Summer
73046,2016,Summer
73047,2008,Fall
73048,2010,Spring
73049,2006,Fall
73050,2011,Fall
73051,2000,Summer
73052,2004,Fall
73053,2002,Summer
73054,2021,Spring
73055,2012,Summer
73056,2013,Spring
73057,2000,Fall
73058,2021,Fall
73059,2002,Spring
73060,2006,Spring
73061,2008,Fall
73062,2003,Spring
73063,2009,Spring
73064,2012,Spring
73065,2008,Summer
73066,2021,Spring
73067,2009,Spring
73068,2008,Fall
73069,2016,Fall
73070,2009,Spring
73071,2009,Fall
73072,2009,Fall
73073,2007,Spring
73074,2002,Spring
73075,2014,Summer
73076,2017,Summer
73077,2007,Spring
73078,2017,Fall
73079,2004,Spring
73080,2004,Summer
73081,2011,Spring
73082,2004,Fall
73083,2017,Summer
73084,2017,Summer
73085,2013,Fall
73086,2006,Summer
73087,2001,Fall
73088,2017,Spring
73089,2003,Summer
73090,2008,Spring
73091,2013,Fall
73092,2015,Fall
73093,2018,Summer
73094,2011,Spring
73095,2000,Summer
73096,2003,Fall
73097,2015,Summer
73098,2011,Summer
73099,2021,Summer
73100,2000,Summer
73101,2001,Summer
73102,2020,Summer
73103,2003,Summer
73104,2002,Spring
73105,2002,Fall
73106,2020,Fall
73107,2008,Summer
73108,2011,Spring
73109,2019,Fall
73110,2012,Spring
73111,2021,Fall
73112,2014,Fall
73113,2017,Spring
73114,2006,Spring
73115,2006,Summer
73116,2006,Fall
73117,2020,Spring
73118,2011,Summer
73119,2014,Summer
73120,2019,Spring
73121,2006,Spring
73122,2001,Summer
73123,2014,Fall
73124,2019,Summer
73125,2016,Fall
73126,2000,Fall
73127,2001,Spring
73128,2001,Summer
73129,2014,Fall
73130,2020,Summer
73131,2015,Spring
73132,2012,Fall
73133,2008,Fall
73134,2001,Fall
73135,2009,Summer
73136,2008,Spring
73137,2002,Fall
73138,2020,Spring
73139,2001,Summer
73140,2021,Fall
73141,2014,Spring
73142,2019,Spring
73143,2003,Summer
73144,2006,Spring
73145,2001,Spring
73146,2007,Summer
73147,2009,Spring
73148,2000,Spring
73149,2004,Summer
73150,2013,Fall
73151,2002,Spring
73152,2021,Spring
73153,2002,Spring
73154,2009,Summer
73155,2004,Spring
73156,2005,Spring
73157,2022,Fall
73158,2012,Summer
73159,2015,Fall
73160,2008,Spring
73161,2008,Summer
73162,2022,Summer
73163,2001,Summer
73164,2021,Spring
73165,2021,Summer
73166,2007,Spring
73167,2007,Spring
73168,2005,Fall
73169,2010,Spring
73170,2014,Summer
73171,2004,Spring
73172,2008,Summer
73173,2008,Spring
73174,2015,Summer
73175,2003,Fall
73176,2011,Summer
73177,2002,Summer
73178,2022,Fall
73179,2012,Fall
73180,2020,Fall
73181,2011,Summer
73182,2013,Spring
73183,2009,Fall
73184,2021,Spring
73185,2012,Fall
73186,2006,Fall
73187,2017,Fall
73188,2019,Summer
73189,2016,Spring
73190,2011,Spring
73191,2005,Fall
73192,2004,Summer
73193,2005,Summer
73194,2001,Summer
73195,2016,Summer
73196,2021,Fall
73197,2006,Spring
73198,2004,Spring
73199,2019,Summer
73200,2018,Spring
73201,2000,Summer
73202,2020,Spring
73203,2021,Fall
73204,2011,Summer
73205,2003,Fall
73206,2018,Fall
73207,2019,Spring
73208,2009,Summer
73209,2020,Spring
73210,2011,Summer
73211,2011,Summer
73212,2003,Spring
73213,2018,Spring
73214,2013,Fall
73215,2010,Summer
73216,2019,Spring
73217,2019,Fall
73218,2007,Spring
73219,2018,Summer
73220,2000,Fall
73221,2003,Spring
73222,2020,Fall
73223,2019,Fall
73224,2021,Spring
73225,2014,Spring
73226,2013,Spring
73227,2012,Summer
73228,2020,Fall
73229,2000,Spring
73230,2005,Spring
73231,2000,Spring
73232,2012,Summer
73233,2002,Spring
73234,2016,Summer
73235,2008,Summer
73236,2002,Summer
73237,2018,Spring
73238,2012,Spring
73239,2001,Summer
73240,2017,Fall
73241,2006,Fall
73242,2010,Fall
73243,2018,Summer
73244,2018,Spring
73245,2009,Summer
73246,2002,Spring
73247,2020,Fall
73248,2016,Summer
73249,2006,Fall
73250,2005,Fall
73251,2011,Summer
73252,2004,Summer
73253,2012,Spring
73254,2017,Summer
73255,2012,Summer
73256,2001,Summer
73257,2021,Spring
73258,2017,Spring
73259,2019,Fall
73260,2004,Summer
73261,2019,Fall
73262,2018,Fall
73263,2012,Summer
73264,2013,Fall
73265,2020,Summer
73266,2009,Fall
73267,2003,Spring
73268,2010,Summer
73269,2018,Summer
73270,2014,Fall
73271,2014,Fall
73272,2015,Summer
73273,2003,Summer
73274,2016,Fall
73275,2011,Fall
73276,2011,Fall
73277,2003,Spring
73278,2002,Fall
73279,2014,Fall
73280,2002,Fall
73281,2022,Spring
73282,2010,Summer
73283,2007,Spring
73284,2016,Spring
73285,2000,Summer
73286,2010,Summer
73287,2021,Spring
73288,2003,Fall
73289,2006,Spring
73290,2000,Summer
73291,2014,Spring
73292,2006,Spring
73293,2021,Fall
73294,2011,Summer
73295,2010,Fall
73296,2005,Spring
73297,2007,Fall
73298,2022,Fall
73299,2016,Fall
73300,2012,Spring
73301,2001,Spring
73302,2022,Fall
73303,2000,Spring
73304,2009,Summer
73305,2014,Summer
73306,2012,Summer
73307,2008,Spring
73308,2022,Spring
73309,2010,Spring
73310,2019,Fall
73311,2019,Fall
73312,2006,Summer
73313,2018,Summer
73314,2015,Summer
73315,2020,Summer
73316,2015,Fall
73317,2008,Summer
73318,2018,Summer
73319,2004,Spring
73320,2002,Spring
73321,2001,Summer
73322,2020,Summer
73323,2018,Spring
73324,2017,Fall
73325,2014,Spring
73326,2018,Spring
73327,2021,Fall
73328,2005,Spring
73329,2014,Summer
73330,2021,Fall
73331,2010,Fall
73332,2012,Fall
73333,2005,Summer
73334,2020,Spring
73335,2012,Fall
73336,2015,Spring
73337,2004,Spring
73338,2008,Spring
73339,2014,Fall
73340,2008,Spring
73341,2014,Spring
73342,2022,Summer
73343,2018,Fall
73344,2013,Spring
73345,2003,Summer
73346,2006,Spring
73347,2018,Fall
73348,2017,Fall
73349,2004,Summer
73350,2020,Summer
73351,2020,Fall
73352,2005,Summer
73353,2004,Spring
73354,2004,Spring
73355,2015,Spring
73356,2020,Summer
73357,2004,Spring
73358,2010,Spring
73359,2013,Spring
73360,2008,Summer
73361,2009,Summer
73362,2003,Spring
73363,2005,Fall
73364,2018,Spring
73365,2007,Summer
73366,2011,Summer
73367,2022,Spring
73368,2009,Spring
73369,2018,Summer
73370,2004,Fall
73371,2014,Fall
73372,2012,Spring
73373,2022,Summer
73374,2019,Spring
73375,2004,Spring
73376,2015,Spring
73377,2002,Summer
73378,2020,Spring
73379,2012,Summer
73380,2015,Spring
73381,2004,Summer
73382,2010,Spring
73383,2021,Fall
73384,2011,Fall
73385,2010,Spring
73386,2006,Spring
73387,2014,Spring
73388,2003,Fall
73389,2021,Summer
73390,2019,Fall
73391,2021,Spring
73392,2017,Spring
73393,2013,Fall
73394,2009,Spring
73395,2021,Fall
73396,2009,Summer
73397,2008,Summer
73398,2015,Summer
73399,2005,Spring
73400,2020,Fall
73401,2012,Summer
73402,2017,Spring
73403,2020,Fall
73404,2005,Summer
73405,2000,Spring
73406,2015,Fall
73407,2000,Fall
73408,2008,Fall
73409,2022,Fall
73410,2001,Spring
73411,2002,Fall
73412,2003,Spring
73413,2002,Fall
73414,2017,Spring
73415,2007,Summer
73416,2001,Fall
73417,2017,Spring
73418,2020,Spring
73419,2019,Spring
73420,2005,Spring
73421,2018,Summer
73422,2002,Summer
73423,2011,Spring
73424,2016,Fall
73425,2009,Spring
73426,2019,Fall
73427,2005,Spring
73428,2012,Fall
73429,2008,Spring
73430,2013,Summer
73431,2019,Fall
73432,2003,Summer
73433,2013,Spring
73434,2019,Fall
73435,2015,Fall
73436,2013,Summer
73437,2003,Spring
73438,2017,Fall
73439,2012,Spring
73440,2009,Spring
73441,2020,Fall
73442,2012,Summer
73443,2007,Summer
73444,2014,Summer
73445,2021,Summer
73446,2012,Spring
73447,2021,Fall
73448,2008,Spring
73449,2002,Summer
73450,2022,Fall
73451,2014,Fall
73452,2009,Spring
73453,2012,Spring
73454,2012,Fall
73455,2017,Fall
73456,2010,Fall
73457,2020,Spring
73458,2015,Spring
73459,2017,Spring
73460,2003,Fall
73461,2009,Spring
73462,2000,Summer
73463,2004,Summer
73464,2003,Fall
73465,2001,Fall
73466,2000,Fall
73467,2004,Spring
73468,2009,Fall
73469,2004,Spring
73470,2009,Spring
73471,2019,Spring
73472,2009,Fall
73473,2011,Fall
73474,2014,Fall
73475,2008,Spring
73476,2020,Summer
73477,2016,Summer
73478,2004,Spring
73479,2017,Fall
73480,2018,Spring
73481,2005,Spring
73482,2013,Fall
73483,2021,Spring
73484,2002,Fall
73485,2018,Spring
73486,2020,Spring
73487,2016,Spring
73488,2001,Fall
73489,2011,Fall
73490,2021,Spring
73491,2019,Spring
73492,2019,Fall
73493,2009,Summer
73494,2000,Fall
73495,2009,Summer
73496,2008,Spring
73497,2001,Summer
73498,2022,Spring
73499,2013,Fall
73500,2009,Summer
73501,2009,Fall
73502,2021,Summer
73503,2016,Fall
73504,2013,Summer
73505,2000,Spring
73506,2009,Fall
73507,2008,Spring
73508,2004,Summer
73509,2000,Summer
73510,2014,Summer
73511,2004,Summer
73512,2022,Fall
73513,2022,Spring
73514,2013,Summer
73515,2008,Spring
73516,2011,Fall
73517,2013,Fall
73518,2001,Fall
73519,2000,Summer
73520,2016,Spring
73521,2018,Summer
73522,2013,Fall
73523,2018,Summer
73524,2016,Spring
73525,2012,Summer
73526,2016,Spring
73527,2014,Fall
73528,2006,Fall
73529,2013,Fall
73530,2001,Spring
73531,2000,Summer
73532,2018,Summer
73533,2000,Summer
73534,2010,Summer
73535,2005,Summer
73536,2019,Summer
73537,2017,Fall
73538,2010,Summer
73539,2015,Summer
73540,2019,Summer
73541,2013,Fall
73542,2006,Fall
73543,2008,Summer
73544,2005,Summer
73545,2019,Fall
73546,2020,Spring
73547,2022,Fall
73548,2013,Fall
73549,2018,Spring
73550,2021,Summer
73551,2020,Fall
73552,2010,Fall
73553,2007,Summer
73554,2004,Fall
73555,2008,Spring
73556,2006,Spring
73557,2011,Summer
73558,2004,Spring
73559,2001,Spring
73560,2002,Summer
73561,2000,Fall
73562,2019,Summer
73563,2022,Summer
73564,2002,Fall
73565,2004,Fall
73566,2011,Summer
73567,2015,Spring
73568,2013,Spring
73569,2018,Fall
73570,2014,Spring
73571,2018,Spring
73572,2002,Summer
73573,2010,Summer
73574,2008,Fall
73575,2020,Spring
73576,2018,Fall
73577,2018,Fall
73578,2019,Summer
73579,2012,Fall
73580,2002,Spring
73581,2015,Spring
73582,2008,Fall
73583,2001,Spring
73584,2017,Spring
73585,2000,Summer
73586,2001,Fall
73587,2002,Fall
73588,2013,Fall
73589,2006,Fall
73590,2005,Spring
73591,2001,Fall
73592,2006,Spring
73593,2017,Fall
73594,2013,Spring
73595,2005,Summer
73596,2009,Fall
73597,2014,Summer
73598,2013,Summer
73599,2021,Fall
73600,2003,Spring
73601,2020,Spring
73602,2013,Spring
73603,2021,Fall
73604,2016,Spring
73605,2004,Fall
73606,2005,Fall
73607,2009,Spring
73608,2008,Summer
73609,2003,Summer
73610,2006,Summer
73611,2015,Fall
73612,2014,Spring
73613,2002,Summer
73614,2022,Spring
73615,2000,Summer
73616,2009,Fall
73617,2020,Spring
73618,2013,Summer
73619,2002,Fall
73620,2015,Spring
73621,2005,Spring
73622,2017,Spring
73623,2013,Spring
73624,2021,Fall
73625,2016,Spring
73626,2003,Fall
73627,2012,Fall
73628,2007,Spring
73629,2018,Summer
73630,2001,Summer
73631,2012,Spring
73632,2016,Spring
73633,2015,Spring
73634,2010,Summer
73635,2005,Fall
73636,2014,Spring
73637,2002,Spring
73638,2017,Spring
73639,2001,Fall
73640,2000,Spring
73641,2010,Spring
73642,2022,Fall
73643,2018,Spring
73644,2006,Spring
73645,2019,Fall
73646,2012,Summer
73647,2021,Fall
73648,2014,Fall
73649,2011,Spring
73650,2015,Summer
73651,2011,Fall
73652,2000,Fall
73653,2015,Fall
73654,2008,Summer
73655,2017,Fall
73656,2012,Summer
73657,2017,Spring
73658,2007,Summer
73659,2012,Spring
73660,2007,Spring
73661,2003,Summer
73662,2008,Fall
73663,2007,Spring
73664,2001,Spring
73665,2006,Spring
73666,2007,Spring
73667,2007,Fall
73668,2001,Fall
73669,2022,Spring
73670,2013,Spring
73671,2019,Spring
73672,2005,Spring
73673,2002,Summer
73674,2011,Spring
73675,2006,Spring
73676,2019,Summer
73677,2018,Spring
73678,2007,Fall
73679,2020,Summer
73680,2019,Fall
73681,2020,Fall
73682,2008,Fall
73683,2018,Fall
73684,2017,Summer
73685,2002,Fall
73686,2017,Fall
73687,2002,Fall
73688,2014,Summer
73689,2007,Summer
73690,2013,Fall
73691,2019,Spring
73692,2010,Summer
73693,2013,Fall
73694,2022,Summer
73695,2002,Summer
73696,2003,Spring
73697,2014,Fall
73698,2008,Spring
73699,2014,Spring
73700,2015,Spring
73701,2018,Fall
73702,2014,Spring
